2025-09-27 14:32:17,575 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=lipstick
2025-09-27 14:32:17,576 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=blush
2025-09-27 14:32:17,576 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=cosrx
2025-09-27 14:32:17,577 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=sunscreen
2025-09-27 14:32:17,577 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=vitamin c serum
2025-09-27 14:32:17,578 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:17,578 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:17,580 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:17,603 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:17,604 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:17,604 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:18,607 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray
2025-09-27 14:32:18,639 | INFO | Crawling (depth 1, from http://kiec.edu.np/): https://kiec.edu.np/
2025-09-27 14:32:18,651 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/prescriptions
2025-09-27 14:32:18,850 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray (status 200)
2025-09-27 14:32:19,549 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=foundation
2025-09-27 14:32:19,550 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=lipstick
